"","askingprice","originalprice","age_05_or_less","age_06_10","age_11_15","age_16_20","age_21_25","age_26_30","age_31_35","age_36_40","age_41_50","age_51_60","age_61_70","age_71_80","age_81","age_new_under_construction","age_unknown","appearance_excellent","appearance_fair","appearance_good","appearance_needsrepair","appearance_verygood","beds","fb","hb","sqft_1000","sqft_1001_1200","sqft_1201_1400","sqft_1401_1600","sqft_1601_1800","sqft_1801_2000","sqft_2001_2200","sqft_2201_2500","sqft_2501_2750","sqft_2751_3000","sqft_3001_3300","sqft_3301_3750","sqft_3751_4250","sqft_4251_5000","sqft_5001_5500","sqft_5501_6000","sqft_6000","sqft_midpoint","sqft_category","lotsize_use","soldprice","year_sold","month_sold","offenders_near_house","tract","daysonmarket","tract_212270101","tract_212270102","tract_212270103","tract_212270104","tract_212270105","tract_212270106","tract_212270107","tract_212270108","tract_212270109","tract_212270110","tract_212270111","tract_212270112","tract_212270113","tract_212270114","tract_212270115","tract_212270116","tract_212270117","tract_212270118","tract_212270119"
"13670",225900,229900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.19,212500,2013,12,7,"212270107","95",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13671",374900,389900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",20,338000,2017,10,1,"212270115","84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13672",110000,110000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",1.01,103000,2014,5,0,"212270119","135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13673",259900,269900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0.2,252000,2018,7,1,"212270108","85",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13674",244900,247500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0.23,238000,2019,2,1,"212270108","108",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13675",209900,209900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.67,210000,2016,4,2,"212270108","46",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13676",189900,189900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.34,185000,2019,3,0,"212270108","42",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13677",141000,139000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0,140500,2015,6,12,"212270101","165",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13678",109900,114900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.27,107000,2015,7,6,"212270113","95",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13679",156900,159900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.41,143000,2016,5,5,"212270109","104",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13680",110900,110900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.11,99500,2015,11,9,"212270114","80",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13681",109900,109900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.54,106000,2015,2,0,"212270111","166",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13682",194900,194900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.47,186000,2015,7,1,"212270119","106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13683",194900,194900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.22,197000,2021,3,1,"212270111","29",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13684",199900,199900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",2,193500,2017,9,0,"212270118","121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13685",190800,190800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.59,190800,2015,7,2,"212270111","0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13686",469900,469900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3525,"3001-3750",0.3,465000,2017,6,0,"212270114","59",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13687",160000,160000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",7.02,160000,2019,4,3,"212270117","41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13688",159900,189900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",0.41,155000,2015,8,2,"212270107","73",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13689",239900,259000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",3.98,205000,2014,10,0,"212270119","128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13690",249900,249900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0.17,236200,2016,4,1,"212270114","45",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13691",84900,89900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,"-1000",0.83,78900,2017,7,0,"212270117","133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13692",275000,275000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",0.14,267500,2019,4,9,"212270105","81",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13693",79900,79900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.17,71000,2015,2,10,"212270103","64",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13694",969000,969000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3525,"3001-3750",1,860000,2017,7,0,"212270114","267",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13695",174900,179900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.55,162500,2014,9,0,"212270119","151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13696",99900,99900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.22,95000,2014,8,6,"212270114","29",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13697",69900,69900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,"-1000",0.17,55000,2017,10,11,"212270103","54",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13698",139000,139000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0,139000,2015,2,0,"212270119","33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13699",54850,54850,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,"-1000",0.2,54850,2017,12,12,"212270103","45",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13700",138900,138900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.38,133500,2016,9,3,"212270109","46",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13701",217000,217000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.51,212000,2014,8,0,"212270108","99",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13702",105000,105000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,"-1000",0.16,109000,2017,10,5,"212270109","114",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13703",199900,199900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",1.09,190000,2014,4,1,"212270108","65",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13704",246900,246900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",0.42,246900,2019,2,5,"212270108","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13705",139900,139900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.19,135000,2015,5,7,"212270107","131",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13706",354900,360000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",0.31,337500,2019,6,1,"212270119","74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13707",229900,234900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0,223500,2015,8,1,"212270108","65",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13708",174900,174900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.49,173500,2014,7,1,"212270119","91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13709",83000,83000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,"-1000",0.18,83000,2017,11,5,"212270105","41",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13710",179900,179900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",1.17,175000,2014,7,0,"212270108","56",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13711",314900,329900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",0.5,295000,2014,7,4,"212270114","272",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13712",159900,159900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.31,150000,2018,5,7,"212270110","23",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13713",345000,345000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2875,"2501-3000",1.01,325000,2017,1,2,"212270114","23",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13714",249900,249900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0.64,243000,2020,4,3,"212270107","98",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13715",264999,264999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2875,"2501-3000",0.21,262000,2019,8,1,"212270108","93",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13716",149900,156000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",1,148000,2015,7,0,"212270116","136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13717",234000,249000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0.32,225000,2014,8,1,"212270108","59",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13718",174900,174900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.57,172000,2021,5,0,"212270111","44",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13719",162400,164900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.13,154000,2019,5,1,"212270113","112",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13720",170000,199000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.73,170000,2020,3,0,"212270115","226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13721",125000,129900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.44,118000,2020,5,1,"212270113","302",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13722",239900,239900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.39,239900,2021,4,1,"212270114","45",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13723",164900,164900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.25,160000,2021,7,2,"212270116","53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13724",144900,149900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.9,132500,2018,9,0,"212270119","95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13725",144900,144900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",1.15,140000,2019,1,2,"212270117","79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13726",164900,154900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",1,154900,2020,10,3,"212270111","94",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13727",254900,254900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100,"1801-2500",0.37,247500,2019,8,7,"212270107","52",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13728",163900,163900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.11,157000,2019,9,9,"212270114","67",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13729",199900,199900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",5.02,192000,2019,12,1,"212270117","56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13730",169900,189900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",21.97,169900,2013,4,0,"212270116","98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13731",194900,319900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",3,198900,2012,12,0,"212270116","336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13732",80000,87500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",1,77500,2013,9,0,"212270111","98",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13733",152500,152500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",1.12,150000,2013,5,0,"212270112","65",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13734",143900,143900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",1,143000,2013,9,0,"212270119","50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13735",149900,149900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.206611570247934,142000,2013,8,6,"212270106","72",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13736",229900,229900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",5,220000,2014,3,0,"212270119","172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13737",164325,164325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.3,164325,2012,1,1,"212270108","172",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13738",999500,1100000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6250,NA,2.24,850000,2017,4,0,"212270115","300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13739",147900,147900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.23,133740,2014,12,7,"212270107","91",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13740",174500,179500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.34,174500,2016,4,9,"212270109","206",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13741",132900,136900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.18,127000,2012,7,1,"212270108","104",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13742",259900,259900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1700,"1401-1800",0.39,245000,2021,8,3,"212270108","45",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13743",97500,99900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.17,96250,2015,12,9,"212270110","196",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13744",226500,226500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.49,221480,2014,5,2,"212270114","27",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13745",124900,124900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,"1001-1400",0.11,127000,2017,5,9,"212270114","56",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13746",287500,289900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2625,"2501-3000",0.56,287500,2020,10,6,"212270114","89",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13747",319900,336000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3150,"3001-3750",0.37,307450,2019,7,1,"212270108","118",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13748",45000,45000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.6,45251,2014,7,1,"212270112","53",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13749",154900,159900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.35,145000,2013,5,1,"212270108","308",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13750",49500,55000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,"1001-1400",0.28,35120,2013,10,5,"212270113","127",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13751",294900,309900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",1.25,293000,2020,3,1,"212270115","203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13752",243500,250000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2359,"1801-2500",0.34,235000,2014,8,1,"212270108","74",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13753",138500,138500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"1401-1800",0.57,138751,2014,3,0,"212270108","48",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13754",154900,157500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1900,"1801-2500",0.33,142600,2018,6,1,"212270111","77",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
